r	f_numeric	f_exact
0.98502	0.36783	0.36784
0.98511	0.36783	0.36784
0.98521	0.36783	0.36784
0.9853	0.36783	0.36784
0.9854	0.36783	0.36784
0.98549	0.36784	0.36784
0.98559	0.36784	0.36784
0.98569	0.36784	0.36784
0.98578	0.36784	0.36784
0.98588	0.36784	0.36784
0.98597	0.36784	0.36784
0.98607	0.36784	0.36784
0.98616	0.36784	0.36784
0.98626	0.36784	0.36784
0.98636	0.36784	0.36784
0.98645	0.36784	0.36785
0.98655	0.36784	0.36785
0.98664	0.36784	0.36785
0.98674	0.36784	0.36785
0.98683	0.36784	0.36785
0.98693	0.36784	0.36785
0.98703	0.36784	0.36785
0.98712	0.36784	0.36785
0.98722	0.36784	0.36785
0.98731	0.36784	0.36785
0.98741	0.36785	0.36785
0.9875	0.36785	0.36785
0.9876	0.36785	0.36785
0.9877	0.36785	0.36785
0.98779	0.36785	0.36785
0.98789	0.36785	0.36785
0.98798	0.36785	0.36785
0.98808	0.36785	0.36785
0.98818	0.36785	0.36785
0.98827	0.36785	0.36785
0.98837	0.36785	0.36785
0.98846	0.36785	0.36785
0.98856	0.36785	0.36786
0.98866	0.36785	0.36786
0.98875	0.36785	0.36786
0.98885	0.36785	0.36786
0.98894	0.36785	0.36786
0.98904	0.36785	0.36786
0.98914	0.36785	0.36786
0.98923	0.36785	0.36786
0.98933	0.36785	0.36786
0.98942	0.36785	0.36786
0.98952	0.36785	0.36786
0.98962	0.36785	0.36786
0.98971	0.36785	0.36786
0.98981	0.36786	0.36786
0.9899	0.36786	0.36786
0.99	0.36786	0.36786
0.9901	0.36786	0.36786
0.99019	0.36786	0.36786
0.99029	0.36786	0.36786
0.99038	0.36786	0.36786
0.99048	0.36786	0.36786
0.99058	0.36786	0.36786
0.99067	0.36786	0.36786
0.99077	0.36786	0.36786
0.99087	0.36786	0.36786
0.99096	0.36786	0.36786
0.99106	0.36786	0.36786
0.99115	0.36786	0.36786
0.99125	0.36786	0.36787
0.99135	0.36786	0.36787
0.99144	0.36786	0.36787
0.99154	0.36786	0.36787
0.99164	0.36786	0.36787
0.99173	0.36786	0.36787
0.99183	0.36786	0.36787
0.99192	0.36786	0.36787
0.99202	0.36786	0.36787
0.99212	0.36786	0.36787
0.99221	0.36786	0.36787
0.99231	0.36786	0.36787
0.99241	0.36786	0.36787
0.9925	0.36786	0.36787
0.9926	0.36786	0.36787
0.9927	0.36786	0.36787
0.99279	0.36786	0.36787
0.99289	0.36787	0.36787
0.99298	0.36787	0.36787
0.99308	0.36787	0.36787
0.99318	0.36787	0.36787
0.99327	0.36787	0.36787
0.99337	0.36787	0.36787
0.99347	0.36787	0.36787
0.99356	0.36787	0.36787
0.99366	0.36787	0.36787
0.99376	0.36787	0.36787
0.99385	0.36787	0.36787
0.99395	0.36787	0.36787
0.99405	0.36787	0.36787
0.99414	0.36787	0.36787
0.99424	0.36787	0.36787
0.99433	0.36787	0.36787
0.99443	0.36787	0.36787
0.99453	0.36787	0.36787
0.99462	0.36787	0.36787
0.99472	0.36787	0.36787
0.99482	0.36787	0.36787
0.99491	0.36787	0.36787
0.99501	0.36787	0.36787
0.99511	0.36787	0.36788
0.9952	0.36787	0.36788
0.9953	0.36787	0.36788
0.9954	0.36787	0.36788
0.99549	0.36787	0.36788
0.99559	0.36787	0.36788
0.99569	0.36787	0.36788
0.99578	0.36787	0.36788
0.99588	0.36787	0.36788
0.99598	0.36787	0.36788
0.99607	0.36787	0.36788
0.99617	0.36787	0.36788
0.99627	0.36787	0.36788
0.99636	0.36787	0.36788
0.99646	0.36787	0.36788
0.99656	0.36787	0.36788
0.99666	0.36787	0.36788
0.99675	0.36787	0.36788
0.99685	0.36787	0.36788
0.99695	0.36787	0.36788
0.99704	0.36787	0.36788
0.99714	0.36787	0.36788
0.99724	0.36787	0.36788
0.99733	0.36787	0.36788
0.99743	0.36787	0.36788
0.99753	0.36787	0.36788
0.99762	0.36787	0.36788
0.99772	0.36787	0.36788
0.99782	0.36787	0.36788
0.99791	0.36787	0.36788
0.99801	0.36787	0.36788
0.99811	0.36787	0.36788
0.9982	0.36787	0.36788
0.9983	0.36787	0.36788
0.9984	0.36787	0.36788
0.9985	0.36787	0.36788
0.99859	0.36787	0.36788
0.99869	0.36787	0.36788
0.99879	0.36787	0.36788
0.99888	0.36787	0.36788
0.99898	0.36787	0.36788
0.99908	0.36787	0.36788
0.99917	0.36787	0.36788
0.99927	0.36787	0.36788
0.99937	0.36787	0.36788
0.99947	0.36787	0.36788
0.99956	0.36787	0.36788
0.99966	0.36787	0.36788
0.99976	0.36787	0.36788
0.99985	0.36787	0.36788
0.99995	0.36787	0.36788
1	0.36787	0.36788
1.0001	0.36787	0.36788
1.0002	0.36787	0.36788
1.0003	0.36787	0.36788
1.0004	0.36787	0.36788
1.0005	0.36787	0.36788
1.0006	0.36787	0.36788
1.0007	0.36787	0.36788
1.0008	0.36787	0.36788
1.0009	0.36787	0.36788
1.001	0.36787	0.36788
1.0011	0.36787	0.36788
1.0012	0.36787	0.36788
1.0013	0.36787	0.36788
1.0014	0.36787	0.36788
1.0015	0.36787	0.36788
1.0016	0.36787	0.36788
1.0017	0.36787	0.36788
1.0018	0.36787	0.36788
1.0019	0.36787	0.36788
1.002	0.36787	0.36788
1.0021	0.36787	0.36788
1.0022	0.36787	0.36788
1.0023	0.36787	0.36788
1.0024	0.36787	0.36788
1.0025	0.36787	0.36788
1.0026	0.36787	0.36788
1.0027	0.36787	0.36788
1.0028	0.36787	0.36788
1.0029	0.36787	0.36788
1.003	0.36787	0.36788
1.0031	0.36787	0.36788
1.0032	0.36787	0.36788
1.0033	0.36787	0.36788
1.0034	0.36787	0.36788
1.0035	0.36787	0.36788
1.0036	0.36787	0.36788
1.0036	0.36787	0.36788
1.0037	0.36787	0.36788
1.0038	0.36787	0.36788
1.0039	0.36787	0.36788
1.004	0.36787	0.36788
1.0041	0.36787	0.36788
1.0042	0.36787	0.36788
1.0043	0.36787	0.36788
1.0044	0.36787	0.36788
1.0045	0.36787	0.36788
1.0046	0.36787	0.36788
1.0047	0.36787	0.36788
1.0048	0.36787	0.36788
1.0049	0.36787	0.36788
1.005	0.36787	0.36787
1.0051	0.36787	0.36787
1.0052	0.36787	0.36787
1.0053	0.36787	0.36787
1.0054	0.36787	0.36787
1.0055	0.36787	0.36787
1.0056	0.36787	0.36787
1.0057	0.36787	0.36787
1.0058	0.36787	0.36787
1.0059	0.36787	0.36787
1.006	0.36787	0.36787
1.0061	0.36787	0.36787
1.0062	0.36787	0.36787
1.0063	0.36787	0.36787
1.0064	0.36787	0.36787
1.0065	0.36787	0.36787
1.0066	0.36787	0.36787
1.0067	0.36787	0.36787
1.0068	0.36787	0.36787
1.0069	0.36787	0.36787
1.007	0.36787	0.36787
1.0071	0.36787	0.36787
1.0072	0.36786	0.36787
1.0073	0.36786	0.36787
1.0074	0.36786	0.36787
1.0075	0.36786	0.36787
1.0076	0.36786	0.36787
1.0077	0.36786	0.36787
1.0078	0.36786	0.36787
1.0079	0.36786	0.36787
1.008	0.36786	0.36787
1.008	0.36786	0.36787
1.0081	0.36786	0.36787
1.0082	0.36786	0.36787
1.0083	0.36786	0.36787
1.0084	0.36786	0.36787
1.0085	0.36786	0.36787
1.0086	0.36786	0.36787
1.0087	0.36786	0.36787
1.0088	0.36786	0.36787
1.0089	0.36786	0.36786
1.009	0.36786	0.36786
1.0091	0.36786	0.36786
1.0092	0.36786	0.36786
1.0093	0.36786	0.36786
1.0094	0.36786	0.36786
1.0095	0.36786	0.36786
1.0096	0.36786	0.36786
1.0097	0.36786	0.36786
1.0098	0.36786	0.36786
1.0099	0.36786	0.36786
1.01	0.36786	0.36786
1.0101	0.36786	0.36786
1.0102	0.36786	0.36786
1.0103	0.36785	0.36786
1.0104	0.36785	0.36786
1.0105	0.36785	0.36786
1.0106	0.36785	0.36786
1.0107	0.36785	0.36786
1.0108	0.36785	0.36786
1.0109	0.36785	0.36786
1.011	0.36785	0.36786
1.0111	0.36785	0.36786
1.0112	0.36785	0.36786
1.0113	0.36785	0.36786
1.0114	0.36785	0.36786
1.0115	0.36785	0.36786
1.0116	0.36785	0.36785
1.0117	0.36785	0.36785
1.0118	0.36785	0.36785
1.0119	0.36785	0.36785
1.012	0.36785	0.36785
1.0121	0.36785	0.36785
1.0122	0.36785	0.36785
1.0123	0.36785	0.36785
1.0124	0.36785	0.36785
1.0125	0.36785	0.36785
1.0126	0.36785	0.36785
1.0127	0.36785	0.36785
1.0128	0.36784	0.36785
1.0129	0.36784	0.36785
1.013	0.36784	0.36785
1.0131	0.36784	0.36785
1.0132	0.36784	0.36785
1.0133	0.36784	0.36785
1.0134	0.36784	0.36785
1.0135	0.36784	0.36785
1.0136	0.36784	0.36785
1.0136	0.36784	0.36785
1.0137	0.36784	0.36784
1.0138	0.36784	0.36784
1.0139	0.36784	0.36784
1.014	0.36784	0.36784
1.0141	0.36784	0.36784
1.0142	0.36784	0.36784
1.0143	0.36784	0.36784
1.0144	0.36784	0.36784
1.0145	0.36784	0.36784
1.0146	0.36784	0.36784
1.0147	0.36783	0.36784
1.0148	0.36783	0.36784
1.0149	0.36783	0.36784
1.015	0.36783	0.36784
1.0151	0.36783	0.36784
1.0152	0.36783	0.36784
1.0153	0.36783	0.36784
1.0154	0.36783	0.36784
1.0155	0.36783	0.36784
1.0156	0.36783	0.36784
1.0157	0.36783	0.36783
1.0158	0.36783	0.36783
1.0159	0.36783	0.36783
1.016	0.36783	0.36783
1.0161	0.36783	0.36783
1.0162	0.36783	0.36783
1.0163	0.36783	0.36783
1.0164	0.36783	0.36783
1.0165	0.36782	0.36783
1.0166	0.36782	0.36783
1.0167	0.36782	0.36783
1.0168	0.36782	0.36783
1.0169	0.36782	0.36783
1.017	0.36782	0.36783
1.0171	0.36782	0.36783
1.0172	0.36782	0.36783
1.0173	0.36782	0.36782
1.0174	0.36782	0.36782
1.0175	0.36782	0.36782
1.0176	0.36782	0.36782
1.0177	0.36782	0.36782
1.0178	0.36782	0.36782
1.0179	0.36782	0.36782
1.018	0.36782	0.36782
1.0181	0.36781	0.36782
1.0182	0.36781	0.36782
1.0183	0.36781	0.36782
1.0184	0.36781	0.36782
1.0185	0.36781	0.36782
1.0186	0.36781	0.36782
1.0187	0.36781	0.36782
1.0188	0.36781	0.36782
1.0189	0.36781	0.36781
1.019	0.36781	0.36781
1.0191	0.36781	0.36781
1.0192	0.36781	0.36781
1.0193	0.36781	0.36781
1.0194	0.36781	0.36781
1.0195	0.36781	0.36781
1.0196	0.3678	0.36781
1.0197	0.3678	0.36781
1.0198	0.3678	0.36781
1.0199	0.3678	0.36781
1.02	0.3678	0.36781
1.0201	0.3678	0.36781
1.0202	0.3678	0.36781
1.0203	0.3678	0.3678
1.0204	0.3678	0.3678
1.0205	0.3678	0.3678
1.0206	0.3678	0.3678
1.0207	0.3678	0.3678
1.0208	0.3678	0.3678
1.0209	0.3678	0.3678
1.021	0.36779	0.3678
1.0211	0.36779	0.3678
1.0212	0.36779	0.3678
1.0213	0.36779	0.3678
1.0214	0.36779	0.3678
1.0215	0.36779	0.3678
1.0216	0.36779	0.3678
1.0217	0.36779	0.36779
1.0218	0.36779	0.36779
1.0219	0.36779	0.36779
1.022	0.36779	0.36779
1.0221	0.36779	0.36779
1.0222	0.36779	0.36779
1.0223	0.36778	0.36779
1.0224	0.36778	0.36779
1.0225	0.36778	0.36779
1.0226	0.36778	0.36779
1.0227	0.36778	0.36779
1.0228	0.36778	0.36779
1.0229	0.36778	0.36778
1.023	0.36778	0.36778
1.0231	0.36778	0.36778
1.0232	0.36778	0.36778
1.0233	0.36778	0.36778
1.0234	0.36778	0.36778
1.0235	0.36777	0.36778
1.0236	0.36777	0.36778
1.0237	0.36777	0.36778
1.0238	0.36777	0.36778
1.0239	0.36777	0.36778
1.024	0.36777	0.36778
1.0241	0.36777	0.36777
1.0242	0.36777	0.36777
1.0243	0.36777	0.36777
1.0244	0.36777	0.36777
1.0245	0.36777	0.36777
1.0246	0.36777	0.36777
1.0247	0.36776	0.36777
1.0248	0.36776	0.36777
1.0249	0.36776	0.36777
1.025	0.36776	0.36777
1.0251	0.36776	0.36777
1.0252	0.36776	0.36777
1.0253	0.36776	0.36776
1.0254	0.36776	0.36776
1.0255	0.36776	0.36776
1.0256	0.36776	0.36776
1.0257	0.36776	0.36776
1.0258	0.36775	0.36776
1.0259	0.36775	0.36776
1.026	0.36775	0.36776
1.0261	0.36775	0.36776
1.0262	0.36775	0.36776
1.0263	0.36775	0.36775
1.0264	0.36775	0.36775
1.0265	0.36775	0.36775
1.0266	0.36775	0.36775
1.0267	0.36775	0.36775
1.0268	0.36774	0.36775
1.0269	0.36774	0.36775
1.027	0.36774	0.36775
1.0271	0.36774	0.36775
1.0272	0.36774	0.36775
1.0273	0.36774	0.36775
1.0274	0.36774	0.36774
1.0275	0.36774	0.36774
1.0276	0.36774	0.36774
1.0277	0.36774	0.36774
1.0278	0.36774	0.36774
1.0279	0.36773	0.36774
1.028	0.36773	0.36774
1.0281	0.36773	0.36774
1.0282	0.36773	0.36774
1.0283	0.36773	0.36774
1.0284	0.36773	0.36773
1.0285	0.36773	0.36773
1.0286	0.36773	0.36773
1.0287	0.36773	0.36773
1.0288	0.36772	0.36773
1.0289	0.36772	0.36773
1.029	0.36772	0.36773
1.0291	0.36772	0.36773
1.0292	0.36772	0.36773
1.0293	0.36772	0.36773
1.0294	0.36772	0.36772
1.0295	0.36772	0.36772
1.0296	0.36772	0.36772
1.0297	0.36772	0.36772
1.0298	0.36771	0.36772
1.0299	0.36771	0.36772
1.03	0.36771	0.36772
1.0301	0.36771	0.36772
1.0302	0.36771	0.36772
1.0303	0.36771	0.36771
1.0304	0.36771	0.36771
1.0305	0.36771	0.36771
1.0306	0.36771	0.36771
1.0307	0.3677	0.36771
1.0308	0.3677	0.36771
1.0309	0.3677	0.36771
1.031	0.3677	0.36771
1.0311	0.3677	0.36771
1.0312	0.3677	0.3677
1.0313	0.3677	0.3677
1.0314	0.3677	0.3677
1.0315	0.3677	0.3677
1.0316	0.36769	0.3677
1.0317	0.36769	0.3677
1.0318	0.36769	0.3677
1.0319	0.36769	0.3677
1.032	0.36769	0.3677
1.0321	0.36769	0.36769
1.0322	0.36769	0.36769
1.0323	0.36769	0.36769
1.0324	0.36769	0.36769
1.0325	0.36768	0.36769
1.0326	0.36768	0.36769
1.0327	0.36768	0.36769
1.0328	0.36768	0.36769
1.0329	0.36768	0.36769
1.033	0.36768	0.36768
1.0331	0.36768	0.36768
1.0332	0.36768	0.36768
1.0333	0.36767	0.36768
1.0334	0.36767	0.36768
1.0335	0.36767	0.36768
1.0336	0.36767	0.36768
1.0337	0.36767	0.36768
1.0338	0.36767	0.36767
1.0339	0.36767	0.36767
1.034	0.36767	0.36767
1.0341	0.36767	0.36767
1.0342	0.36766	0.36767
1.0343	0.36766	0.36767
1.0344	0.36766	0.36767
1.0345	0.36766	0.36767
1.0346	0.36766	0.36766
1.0347	0.36766	0.36766
1.0348	0.36766	0.36766
1.0349	0.36766	0.36766
1.035	0.36765	0.36766
1.0351	0.36765	0.36766
1.0352	0.36765	0.36766
1.0353	0.36765	0.36766
1.0354	0.36765	0.36765
1.0355	0.36765	0.36765
1.0356	0.36765	0.36765
1.0357	0.36765	0.36765
1.0358	0.36764	0.36765
1.0359	0.36764	0.36765
1.036	0.36764	0.36765
1.0361	0.36764	0.36765
1.0362	0.36764	0.36764
1.0363	0.36764	0.36764
1.0364	0.36764	0.36764
1.0365	0.36763	0.36764
1.0366	0.36763	0.36764
1.0367	0.36763	0.36764
1.0368	0.36763	0.36764
1.0369	0.36763	0.36764
1.037	0.36763	0.36763
1.0371	0.36763	0.36763
1.0372	0.36763	0.36763
1.0373	0.36762	0.36763
1.0374	0.36762	0.36763
1.0375	0.36762	0.36763
1.0376	0.36762	0.36763
1.0377	0.36762	0.36762
1.0378	0.36762	0.36762
1.0379	0.36762	0.36762
1.038	0.36761	0.36762
1.0381	0.36761	0.36762
1.0382	0.36761	0.36762
1.0383	0.36761	0.36762
1.0384	0.36761	0.36761
1.0385	0.36761	0.36761
1.0386	0.36761	0.36761
1.0387	0.36761	0.36761
1.0388	0.3676	0.36761
1.0389	0.3676	0.36761
1.039	0.3676	0.36761
1.0391	0.3676	0.36761
1.0392	0.3676	0.3676
1.0393	0.3676	0.3676
1.0394	0.3676	0.3676
1.0395	0.36759	0.3676
1.0396	0.36759	0.3676
1.0397	0.36759	0.3676
1.0398	0.36759	0.3676
1.0399	0.36759	0.36759
1.04	0.36759	0.36759
1.0401	0.36759	0.36759
1.0402	0.36758	0.36759
1.0403	0.36758	0.36759
1.0404	0.36758	0.36759
1.0405	0.36758	0.36759
1.0406	0.36758	0.36758
1.0407	0.36758	0.36758
1.0409	0.36758	0.36758
1.041	0.36757	0.36758
1.0411	0.36757	0.36758
1.0412	0.36757	0.36758
1.0413	0.36757	0.36757
1.0414	0.36757	0.36757
1.0415	0.36757	0.36757
1.0416	0.36756	0.36757
1.0417	0.36756	0.36757
1.0418	0.36756	0.36757
1.0419	0.36756	0.36757
1.042	0.36756	0.36756
1.0421	0.36756	0.36756
1.0422	0.36756	0.36756
1.0423	0.36755	0.36756
1.0424	0.36755	0.36756
1.0425	0.36755	0.36756
1.0426	0.36755	0.36756
1.0427	0.36755	0.36755
1.0428	0.36755	0.36755
1.0429	0.36755	0.36755
1.043	0.36754	0.36755
1.0431	0.36754	0.36755
1.0432	0.36754	0.36755
1.0433	0.36754	0.36754
1.0434	0.36754	0.36754
1.0435	0.36754	0.36754
1.0436	0.36753	0.36754
1.0437	0.36753	0.36754
1.0438	0.36753	0.36754
1.0439	0.36753	0.36754
1.044	0.36753	0.36753
1.0441	0.36753	0.36753
1.0442	0.36752	0.36753
1.0443	0.36752	0.36753
1.0444	0.36752	0.36753
1.0445	0.36752	0.36753
1.0446	0.36752	0.36752
1.0447	0.36752	0.36752
1.0448	0.36752	0.36752
1.0449	0.36751	0.36752
1.045	0.36751	0.36752
1.0451	0.36751	0.36752
1.0452	0.36751	0.36751
1.0453	0.36751	0.36751
1.0454	0.36751	0.36751
1.0455	0.3675	0.36751
1.0456	0.3675	0.36751
1.0457	0.3675	0.36751
1.0458	0.3675	0.3675
1.0459	0.3675	0.3675
1.046	0.3675	0.3675
1.0461	0.36749	0.3675
1.0462	0.36749	0.3675
1.0463	0.36749	0.3675
1.0464	0.36749	0.36749
1.0466	0.36749	0.36749
1.0467	0.36749	0.36749
1.0468	0.36748	0.36749
1.0469	0.36748	0.36749
1.047	0.36748	0.36749
1.0471	0.36748	0.36748
1.0472	0.36748	0.36748
1.0473	0.36748	0.36748
1.0474	0.36747	0.36748
1.0475	0.36747	0.36748
1.0476	0.36747	0.36748
1.0477	0.36747	0.36747
1.0478	0.36747	0.36747
1.0479	0.36747	0.36747
1.048	0.36746	0.36747
1.0481	0.36746	0.36747
1.0482	0.36746	0.36747
1.0483	0.36746	0.36746
1.0484	0.36746	0.36746
1.0485	0.36746	0.36746
1.0486	0.36745	0.36746
1.0487	0.36745	0.36746
1.0488	0.36745	0.36746
1.0489	0.36745	0.36745
1.049	0.36745	0.36745
1.0491	0.36744	0.36745
1.0492	0.36744	0.36745
1.0493	0.36744	0.36745
1.0494	0.36744	0.36744
1.0495	0.36744	0.36744
1.0496	0.36744	0.36744
1.0497	0.36743	0.36744
1.0498	0.36743	0.36744
1.0499	0.36743	0.36744
1.05	0.36743	0.36743
1.0501	0.36743	0.36743
1.0502	0.36742	0.36743
1.0503	0.36742	0.36743
1.0504	0.36742	0.36743
1.0505	0.36742	0.36743
1.0506	0.36742	0.36742
1.0507	0.36742	0.36742
1.0508	0.36741	0.36742
1.051	0.36741	0.36742
1.0511	0.36741	0.36742
1.0512	0.36741	0.36741
1.0513	0.36741	0.36741
1.0514	0.3674	0.36741
1.0515	0.3674	0.36741
1.0516	0.3674	0.36741
1.0517	0.3674	0.3674
1.0518	0.3674	0.3674
1.0519	0.3674	0.3674
1.052	0.36739	0.3674
1.0521	0.36739	0.3674
1.0522	0.36739	0.3674
1.0523	0.36739	0.36739
1.0524	0.36739	0.36739
1.0525	0.36738	0.36739
1.0526	0.36738	0.36739
1.0527	0.36738	0.36739
1.0528	0.36738	0.36738
1.0529	0.36738	0.36738
1.053	0.36737	0.36738
1.0531	0.36737	0.36738
1.0532	0.36737	0.36738
1.0533	0.36737	0.36737
1.0534	0.36737	0.36737
1.0535	0.36737	0.36737
1.0536	0.36736	0.36737
1.0537	0.36736	0.36737
1.0538	0.36736	0.36737
1.0539	0.36736	0.36736
1.054	0.36736	0.36736
1.0541	0.36735	0.36736
1.0542	0.36735	0.36736
1.0543	0.36735	0.36736
1.0544	0.36735	0.36735
1.0545	0.36735	0.36735
1.0547	0.36734	0.36735
1.0548	0.36734	0.36735
1.0549	0.36734	0.36735
1.055	0.36734	0.36734
1.0551	0.36734	0.36734
1.0552	0.36733	0.36734
1.0553	0.36733	0.36734
1.0554	0.36733	0.36734
1.0555	0.36733	0.36733
1.0556	0.36733	0.36733
1.0557	0.36732	0.36733
1.0558	0.36732	0.36733
1.0559	0.36732	0.36733
1.056	0.36732	0.36732
1.0561	0.36732	0.36732
1.0562	0.36731	0.36732
1.0563	0.36731	0.36732
1.0564	0.36731	0.36732
1.0565	0.36731	0.36731
1.0566	0.36731	0.36731
1.0567	0.3673	0.36731
1.0568	0.3673	0.36731
1.0569	0.3673	0.36731
1.057	0.3673	0.3673
1.0571	0.3673	0.3673
1.0572	0.36729	0.3673
1.0573	0.36729	0.3673
1.0574	0.36729	0.3673
1.0575	0.36729	0.36729
1.0576	0.36729	0.36729
1.0577	0.36728	0.36729
1.0578	0.36728	0.36729
1.058	0.36728	0.36729
1.0581	0.36728	0.36728
1.0582	0.36728	0.36728
1.0583	0.36727	0.36728
1.0584	0.36727	0.36728
1.0585	0.36727	0.36727
1.0586	0.36727	0.36727
1.0587	0.36726	0.36727
1.0588	0.36726	0.36727
1.0589	0.36726	0.36727
1.059	0.36726	0.36726
1.0591	0.36726	0.36726
1.0592	0.36725	0.36726
1.0593	0.36725	0.36726
1.0594	0.36725	0.36726
1.0595	0.36725	0.36725
1.0596	0.36725	0.36725
1.0597	0.36724	0.36725
1.0598	0.36724	0.36725
1.0599	0.36724	0.36724
1.06	0.36724	0.36724
1.0601	0.36723	0.36724
1.0602	0.36723	0.36724
1.0603	0.36723	0.36724
1.0604	0.36723	0.36723
1.0605	0.36723	0.36723
1.0606	0.36722	0.36723
1.0607	0.36722	0.36723
1.0609	0.36722	0.36723
1.061	0.36722	0.36722
1.0611	0.36722	0.36722
1.0612	0.36721	0.36722
1.0613	0.36721	0.36722
1.0614	0.36721	0.36721
1.0615	0.36721	0.36721
1.0616	0.3672	0.36721
1.0617	0.3672	0.36721
1.0618	0.3672	0.36721
1.0619	0.3672	0.3672
1.062	0.3672	0.3672
1.0621	0.36719	0.3672
1.0622	0.36719	0.3672
1.0623	0.36719	0.36719
1.0624	0.36719	0.36719
1.0625	0.36718	0.36719
1.0626	0.36718	0.36719
1.0627	0.36718	0.36719
1.0628	0.36718	0.36718
1.0629	0.36718	0.36718
1.063	0.36717	0.36718
1.0631	0.36717	0.36718
1.0632	0.36717	0.36717
1.0633	0.36717	0.36717
1.0634	0.36716	0.36717
1.0636	0.36716	0.36717
1.0637	0.36716	0.36716
1.0638	0.36716	0.36716
1.0639	0.36715	0.36716
1.064	0.36715	0.36716
1.0641	0.36715	0.36716
1.0642	0.36715	0.36715
1.0643	0.36715	0.36715
1.0644	0.36714	0.36715
1.0645	0.36714	0.36715
1.0646	0.36714	0.36714
1.0647	0.36714	0.36714
1.0648	0.36713	0.36714
1.0649	0.36713	0.36714
1.065	0.36713	0.36713
1.0651	0.36713	0.36713
1.0652	0.36712	0.36713
1.0653	0.36712	0.36713
1.0654	0.36712	0.36713
1.0655	0.36712	0.36712
1.0656	0.36712	0.36712
1.0657	0.36711	0.36712
1.0658	0.36711	0.36712
1.0659	0.36711	0.36711
1.0661	0.36711	0.36711
1.0662	0.3671	0.36711
1.0663	0.3671	0.36711
1.0664	0.3671	0.3671
1.0665	0.3671	0.3671
1.0666	0.36709	0.3671
1.0667	0.36709	0.3671
1.0668	0.36709	0.36709
1.0669	0.36709	0.36709
1.067	0.36708	0.36709
1.0671	0.36708	0.36709
1.0672	0.36708	0.36709
1.0673	0.36708	0.36708
1.0674	0.36707	0.36708
1.0675	0.36707	0.36708
1.0676	0.36707	0.36708
1.0677	0.36707	0.36707
1.0678	0.36706	0.36707
1.0679	0.36706	0.36707
1.068	0.36706	0.36707
1.0681	0.36706	0.36706
1.0682	0.36705	0.36706
1.0683	0.36705	0.36706
1.0685	0.36705	0.36706
1.0686	0.36705	0.36705
1.0687	0.36705	0.36705
1.0688	0.36704	0.36705
1.0689	0.36704	0.36705
1.069	0.36704	0.36704
1.0691	0.36704	0.36704
1.0692	0.36703	0.36704
1.0693	0.36703	0.36704
1.0694	0.36703	0.36703
1.0695	0.36703	0.36703
1.0696	0.36702	0.36703
1.0697	0.36702	0.36703
1.0698	0.36702	0.36702
1.0699	0.36702	0.36702
1.07	0.36701	0.36702
1.0701	0.36701	0.36702
1.0702	0.36701	0.36701
1.0703	0.36701	0.36701
1.0704	0.367	0.36701
1.0705	0.367	0.36701
1.0706	0.367	0.367
1.0708	0.367	0.367
1.0709	0.36699	0.367
1.071	0.36699	0.367
1.0711	0.36699	0.36699
1.0712	0.36698	0.36699
1.0713	0.36698	0.36699
1.0714	0.36698	0.36699
1.0715	0.36698	0.36698
1.0716	0.36697	0.36698
1.0717	0.36697	0.36698
1.0718	0.36697	0.36698
1.0719	0.36697	0.36697
1.072	0.36696	0.36697
1.0721	0.36696	0.36697
1.0722	0.36696	0.36696
1.0723	0.36696	0.36696
1.0724	0.36695	0.36696
1.0725	0.36695	0.36696
1.0726	0.36695	0.36695
1.0727	0.36695	0.36695
1.0729	0.36694	0.36695
1.073	0.36694	0.36695
1.0731	0.36694	0.36694
1.0732	0.36694	0.36694
1.0733	0.36693	0.36694
1.0734	0.36693	0.36694
1.0735	0.36693	0.36693
1.0736	0.36693	0.36693
1.0737	0.36692	0.36693
1.0738	0.36692	0.36693
1.0739	0.36692	0.36692
1.074	0.36691	0.36692
1.0741	0.36691	0.36692
1.0742	0.36691	0.36691
1.0743	0.36691	0.36691
1.0744	0.3669	0.36691
1.0745	0.3669	0.36691
1.0746	0.3669	0.3669
1.0747	0.3669	0.3669
1.0749	0.36689	0.3669
1.075	0.36689	0.3669
1.0751	0.36689	0.36689
1.0752	0.36688	0.36689
1.0753	0.36688	0.36689
1.0754	0.36688	0.36689
1.0755	0.36688	0.36688
1.0756	0.36687	0.36688
1.0757	0.36687	0.36688
1.0758	0.36687	0.36687
1.0759	0.36687	0.36687
1.076	0.36686	0.36687
1.0761	0.36686	0.36687
1.0762	0.36686	0.36686
1.0763	0.36685	0.36686
1.0764	0.36685	0.36686
1.0765	0.36685	0.36686
1.0766	0.36685	0.36685
1.0767	0.36684	0.36685
1.0769	0.36684	0.36685
1.077	0.36684	0.36684
1.0771	0.36684	0.36684
1.0772	0.36683	0.36684
1.0773	0.36683	0.36684
1.0774	0.36683	0.36683
1.0775	0.36682	0.36683
1.0776	0.36682	0.36683
1.0777	0.36682	0.36682
1.0778	0.36682	0.36682
1.0779	0.36681	0.36682
1.078	0.36681	0.36682
1.0781	0.36681	0.36681
1.0782	0.3668	0.36681
1.0783	0.3668	0.36681
1.0784	0.3668	0.36681
1.0785	0.3668	0.3668
1.0786	0.36679	0.3668
1.0788	0.36679	0.3668
1.0789	0.36679	0.36679
1.079	0.36679	0.36679
1.0791	0.36678	0.36679
1.0792	0.36678	0.36679
